,Date,Commodity,Data Item,Domain,Domain Category,Value,Precip,Temp Max,Temp Min,Wind Speed,Soil Temp Max,Soil Temp Min,Solar,Humidity Max,Humidity Min,day_1_colonies_California,day_1_colonies_United States,lost_colonies_California,lost_colonies_United States,percent_lost_California,percent_lost_United States
53,2021-08,HAY,"HAY - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,12.0,0.0003333333333333333,94.04533333333332,58.800999999999995,0.0,74.83333333333333,72.95466666666667,571.5266666666666,85.05499999999999,26.331333333333333,650000,3173390,25000,295660,4,9
54,2021-08,HAY,"HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,170.0,0.0003333333333333333,94.04533333333332,58.800999999999995,0.0,74.83333333333333,72.95466666666667,571.5266666666666,85.05499999999999,26.331333333333333,650000,3173390,25000,295660,4,9
55,2021-08,HAY,"HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,240.0,0.0003333333333333333,94.04533333333332,58.800999999999995,0.0,74.83333333333333,72.95466666666667,571.5266666666666,85.05499999999999,26.331333333333333,650000,3173390,25000,295660,4,9
56,2021-08,HAY,"HAY, ALFALFA, PREMIUM - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,255.0,0.0003333333333333333,94.04533333333332,58.800999999999995,0.0,74.83333333333333,72.95466666666667,571.5266666666666,85.05499999999999,26.331333333333333,650000,3173390,25000,295660,4,9
57,2021-08,RICE,"RICE, MEDIUM-SHORT GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,22.8,0.0003333333333333333,94.04533333333332,58.800999999999995,0.0,74.83333333333333,72.95466666666667,571.5266666666666,85.05499999999999,26.331333333333333,650000,3173390,25000,295660,4,9
59,2021-08,WHEAT,"WHEAT - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,10.0,0.0003333333333333333,94.04533333333332,58.800999999999995,0.0,74.83333333333333,72.95466666666667,571.5266666666666,85.05499999999999,26.331333333333333,650000,3173390,25000,295660,4,9
139,2021-07,COTTON,"COTTON, UPLAND - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,6.1,0.0,99.43033333333334,61.22233333333333,0.0,76.139,74.153,673.007,82.132,24.180666666666667,650000,3173390,25000,295660,4,9
140,2021-07,GRAPEFRUIT,"GRAPEFRUIT, FRESH MARKET - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,500000.0,0.0,99.43033333333334,61.22233333333333,0.0,76.139,74.153,673.007,82.132,24.180666666666667,650000,3173390,25000,295660,4,9
141,2021-07,GRAPEFRUIT,"GRAPEFRUIT, PROCESSING - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,100000.0,0.0,99.43033333333334,61.22233333333333,0.0,76.139,74.153,673.007,82.132,24.180666666666667,650000,3173390,25000,295660,4,9
142,2021-07,HAY,"HAY - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,219.0,0.0,99.43033333333334,61.22233333333333,0.0,76.139,74.153,673.007,82.132,24.180666666666667,650000,3173390,25000,295660,4,9
143,2021-07,HAY,"HAY - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,12.0,0.0,99.43033333333334,61.22233333333333,0.0,76.139,74.153,673.007,82.132,24.180666666666667,650000,3173390,25000,295660,4,9
144,2021-07,HAY,"HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,190.0,0.0,99.43033333333334,61.22233333333333,0.0,76.139,74.153,673.007,82.132,24.180666666666667,650000,3173390,25000,295660,4,9
145,2021-07,HAY,"HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,230.0,0.0,99.43033333333334,61.22233333333333,0.0,76.139,74.153,673.007,82.132,24.180666666666667,650000,3173390,25000,295660,4,9
146,2021-07,HAY,"HAY, ALFALFA, PREMIUM - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,260.0,0.0,99.43033333333334,61.22233333333333,0.0,76.139,74.153,673.007,82.132,24.180666666666667,650000,3173390,25000,295660,4,9
147,2021-07,LEMONS,"LEMONS, FRESH MARKET - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,900000.0,0.0,99.43033333333334,61.22233333333333,0.0,76.139,74.153,673.007,82.132,24.180666666666667,650000,3173390,25000,295660,4,9
148,2021-07,LEMONS,"LEMONS, PROCESSING - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,200000.0,0.0,99.43033333333334,61.22233333333333,0.0,76.139,74.153,673.007,82.132,24.180666666666667,650000,3173390,25000,295660,4,9
149,2021-07,ORANGES,"ORANGES, FRESH MARKET - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,1000000.0,0.0,99.43033333333334,61.22233333333333,0.0,76.139,74.153,673.007,82.132,24.180666666666667,650000,3173390,25000,295660,4,9
150,2021-07,ORANGES,"ORANGES, PROCESSING - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,300000.0,0.0,99.43033333333334,61.22233333333333,0.0,76.139,74.153,673.007,82.132,24.180666666666667,650000,3173390,25000,295660,4,9
151,2021-07,ORANGES,"ORANGES, VALENCIA, FRESH MARKET - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,1100000.0,0.0,99.43033333333334,61.22233333333333,0.0,76.139,74.153,673.007,82.132,24.180666666666667,650000,3173390,25000,295660,4,9
152,2021-07,ORANGES,"ORANGES, VALENCIA, PROCESSING - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,400000.0,0.0,99.43033333333334,61.22233333333333,0.0,76.139,74.153,673.007,82.132,24.180666666666667,650000,3173390,25000,295660,4,9
153,2021-07,RICE,"RICE, MEDIUM-SHORT GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,22.7,0.0,99.43033333333334,61.22233333333333,0.0,76.139,74.153,673.007,82.132,24.180666666666667,650000,3173390,25000,295660,4,9
154,2021-07,WHEAT,"WHEAT - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.16,0.0,99.43033333333334,61.22233333333333,0.0,76.139,74.153,673.007,82.132,24.180666666666667,650000,3173390,25000,295660,4,9
155,2021-07,WHEAT,"WHEAT - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,33.0,0.0,99.43033333333334,61.22233333333333,0.0,76.139,74.153,673.007,82.132,24.180666666666667,650000,3173390,25000,295660,4,9
302,2021-09,BARLEY,"BARLEY - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,30.0,0.0006666666666666666,92.291,55.163000000000004,0.0,71.27766666666668,69.90533333333333,515.3476666666667,82.832,22.207333333333334,650000,3173390,25000,295660,4,9
308,2021-09,HAY,"HAY - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,233.0,0.0006666666666666666,92.291,55.163000000000004,0.0,71.27766666666668,69.90533333333333,515.3476666666667,82.832,22.207333333333334,650000,3173390,25000,295660,4,9
309,2021-09,HAY,"HAY - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,9.0,0.0006666666666666666,92.291,55.163000000000004,0.0,71.27766666666668,69.90533333333333,515.3476666666667,82.832,22.207333333333334,650000,3173390,25000,295660,4,9
310,2021-09,HAY,"HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,205.0,0.0006666666666666666,92.291,55.163000000000004,0.0,71.27766666666668,69.90533333333333,515.3476666666667,82.832,22.207333333333334,650000,3173390,25000,295660,4,9
311,2021-09,HAY,"HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,245.0,0.0006666666666666666,92.291,55.163000000000004,0.0,71.27766666666668,69.90533333333333,515.3476666666667,82.832,22.207333333333334,650000,3173390,25000,295660,4,9
312,2021-09,HAY,"HAY, ALFALFA, PREMIUM - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,265.0,0.0006666666666666666,92.291,55.163000000000004,0.0,71.27766666666668,69.90533333333333,515.3476666666667,82.832,22.207333333333334,650000,3173390,25000,295660,4,9
313,2021-09,RICE,"RICE, MEDIUM-SHORT GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,22.6,0.0006666666666666666,92.291,55.163000000000004,0.0,71.27766666666668,69.90533333333333,515.3476666666667,82.832,22.207333333333334,650000,3173390,25000,295660,4,9
315,2021-09,WHEAT,"WHEAT - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,2.0,0.0006666666666666666,92.291,55.163000000000004,0.0,71.27766666666668,69.90533333333333,515.3476666666667,82.832,22.207333333333334,650000,3173390,25000,295660,4,9
66,2021-12,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,9.0,0.11233333333333333,53.839,37.10366666666667,0.0,53.275666666666666,52.54,132.75833333333333,99.33333333333333,70.26400000000001,640000,3091790,50000,329110,4,11
67,2021-12,COTTON,"COTTON, COTTONSEED - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,460.0,0.11233333333333333,53.839,37.10366666666667,0.0,53.275666666666666,52.54,132.75833333333333,99.33333333333333,70.26400000000001,640000,3091790,50000,329110,4,11
69,2021-12,COTTON,"COTTON, UPLAND - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,15.7,0.11233333333333333,53.839,37.10366666666667,0.0,53.275666666666666,52.54,132.75833333333333,99.33333333333333,70.26400000000001,640000,3091790,50000,329110,4,11
70,2021-12,HAY,"HAY - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,240.0,0.11233333333333333,53.839,37.10366666666667,0.0,53.275666666666666,52.54,132.75833333333333,99.33333333333333,70.26400000000001,640000,3091790,50000,329110,4,11
71,2021-12,HAY,"HAY - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,4.0,0.11233333333333333,53.839,37.10366666666667,0.0,53.275666666666666,52.54,132.75833333333333,99.33333333333333,70.26400000000001,640000,3091790,50000,329110,4,11
72,2021-12,HAY,"HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,205.0,0.11233333333333333,53.839,37.10366666666667,0.0,53.275666666666666,52.54,132.75833333333333,99.33333333333333,70.26400000000001,640000,3091790,50000,329110,4,11
73,2021-12,HAY,"HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,260.0,0.11233333333333333,53.839,37.10366666666667,0.0,53.275666666666666,52.54,132.75833333333333,99.33333333333333,70.26400000000001,640000,3091790,50000,329110,4,11
74,2021-12,HAY,"HAY, ALFALFA, PREMIUM - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,270.0,0.11233333333333333,53.839,37.10366666666667,0.0,53.275666666666666,52.54,132.75833333333333,99.33333333333333,70.26400000000001,640000,3091790,50000,329110,4,11
75,2021-12,RICE,"RICE, MEDIUM-SHORT GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,30.2,0.11233333333333333,53.839,37.10366666666667,0.0,53.275666666666666,52.54,132.75833333333333,99.33333333333333,70.26400000000001,640000,3091790,50000,329110,4,11
77,2021-12,WHEAT,"WHEAT - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,5.0,0.11233333333333333,53.839,37.10366666666667,0.0,53.275666666666666,52.54,132.75833333333333,99.33333333333333,70.26400000000001,640000,3091790,50000,329110,4,11
269,2021-11,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,13.0,0.015666666666666666,66.40899999999999,43.16433333333333,0.0,60.475666666666676,59.467666666666666,221.98666666666668,99.23433333333332,57.94266666666667,640000,3091790,50000,329110,4,11
270,2021-11,COTTON,"COTTON, COTTONSEED - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,421.0,0.015666666666666666,66.40899999999999,43.16433333333333,0.0,60.475666666666676,59.467666666666666,221.98666666666668,99.23433333333332,57.94266666666667,640000,3091790,50000,329110,4,11
272,2021-11,COTTON,"COTTON, UPLAND - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,7.1,0.015666666666666666,66.40899999999999,43.16433333333333,0.0,60.475666666666676,59.467666666666666,221.98666666666668,99.23433333333332,57.94266666666667,640000,3091790,50000,329110,4,11
273,2021-11,HAY,"HAY - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,222.0,0.015666666666666666,66.40899999999999,43.16433333333333,0.0,60.475666666666676,59.467666666666666,221.98666666666668,99.23433333333332,57.94266666666667,640000,3091790,50000,329110,4,11
274,2021-11,HAY,"HAY - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,5.0,0.015666666666666666,66.40899999999999,43.16433333333333,0.0,60.475666666666676,59.467666666666666,221.98666666666668,99.23433333333332,57.94266666666667,640000,3091790,50000,329110,4,11
275,2021-11,HAY,"HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,175.0,0.015666666666666666,66.40899999999999,43.16433333333333,0.0,60.475666666666676,59.467666666666666,221.98666666666668,99.23433333333332,57.94266666666667,640000,3091790,50000,329110,4,11
276,2021-11,HAY,"HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,245.0,0.015666666666666666,66.40899999999999,43.16433333333333,0.0,60.475666666666676,59.467666666666666,221.98666666666668,99.23433333333332,57.94266666666667,640000,3091790,50000,329110,4,11
277,2021-11,HAY,"HAY, ALFALFA, PREMIUM - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,270.0,0.015666666666666666,66.40899999999999,43.16433333333333,0.0,60.475666666666676,59.467666666666666,221.98666666666668,99.23433333333332,57.94266666666667,640000,3091790,50000,329110,4,11
278,2021-11,RICE,"RICE, MEDIUM-SHORT GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,31.7,0.015666666666666666,66.40899999999999,43.16433333333333,0.0,60.475666666666676,59.467666666666666,221.98666666666668,99.23433333333332,57.94266666666667,640000,3091790,50000,329110,4,11
280,2021-11,WHEAT,"WHEAT - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,11.0,0.015666666666666666,66.40899999999999,43.16433333333333,0.0,60.475666666666676,59.467666666666666,221.98666666666668,99.23433333333332,57.94266666666667,640000,3091790,50000,329110,4,11
283,2021-10,BARLEY,"BARLEY - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.12,0.021333333333333333,76.23933333333333,49.20666666666667,0.0,64.935,63.637,323.52,89.983,40.451,640000,3091790,50000,329110,4,11
284,2021-10,BARLEY,"BARLEY - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,33.0,0.021333333333333333,76.23933333333333,49.20666666666667,0.0,64.935,63.637,323.52,89.983,40.451,640000,3091790,50000,329110,4,11
288,2021-10,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,2.0,0.021333333333333333,76.23933333333333,49.20666666666667,0.0,64.935,63.637,323.52,89.983,40.451,640000,3091790,50000,329110,4,11
289,2021-10,COTTON,"COTTON, COTTONSEED - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,434.0,0.021333333333333333,76.23933333333333,49.20666666666667,0.0,64.935,63.637,323.52,89.983,40.451,640000,3091790,50000,329110,4,11
291,2021-10,HAY,"HAY - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,232.0,0.021333333333333333,76.23933333333333,49.20666666666667,0.0,64.935,63.637,323.52,89.983,40.451,640000,3091790,50000,329110,4,11
292,2021-10,HAY,"HAY - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,7.0,0.021333333333333333,76.23933333333333,49.20666666666667,0.0,64.935,63.637,323.52,89.983,40.451,640000,3091790,50000,329110,4,11
293,2021-10,HAY,"HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,190.0,0.021333333333333333,76.23933333333333,49.20666666666667,0.0,64.935,63.637,323.52,89.983,40.451,640000,3091790,50000,329110,4,11
294,2021-10,HAY,"HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,250.0,0.021333333333333333,76.23933333333333,49.20666666666667,0.0,64.935,63.637,323.52,89.983,40.451,640000,3091790,50000,329110,4,11
295,2021-10,HAY,"HAY, ALFALFA, PREMIUM - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,260.0,0.021333333333333333,76.23933333333333,49.20666666666667,0.0,64.935,63.637,323.52,89.983,40.451,640000,3091790,50000,329110,4,11
296,2021-10,RICE,"RICE, MEDIUM-SHORT GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,32.2,0.021333333333333333,76.23933333333333,49.20666666666667,0.0,64.935,63.637,323.52,89.983,40.451,640000,3091790,50000,329110,4,11
298,2021-10,WHEAT,"WHEAT - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,5.0,0.021333333333333333,76.23933333333333,49.20666666666667,0.0,64.935,63.637,323.52,89.983,40.451,640000,3091790,50000,329110,4,11
81,2021-02,BARLEY,"BARLEY - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,8.0,0.016333333333333335,65.07666666666667,38.830666666666666,0.0,52.11533333333333,50.37966666666667,336.8283333333333,91.44566666666667,38.965666666666664,1180000,2903240,275000,464640,17,16
85,2021-02,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,10.0,0.016333333333333335,65.07666666666667,38.830666666666666,0.0,52.11533333333333,50.37966666666667,336.8283333333333,91.44566666666667,38.965666666666664,1180000,2903240,275000,464640,17,16
88,2021-02,COTTON,"COTTON, UPLAND - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,12.9,0.016333333333333335,65.07666666666667,38.830666666666666,0.0,52.11533333333333,50.37966666666667,336.8283333333333,91.44566666666667,38.965666666666664,1180000,2903240,275000,464640,17,16
89,2021-02,GRAPEFRUIT,"GRAPEFRUIT, FRESH MARKET - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,140000.0,0.016333333333333335,65.07666666666667,38.830666666666666,0.0,52.11533333333333,50.37966666666667,336.8283333333333,91.44566666666667,38.965666666666664,1180000,2903240,275000,464640,17,16
90,2021-02,GRAPEFRUIT,"GRAPEFRUIT, PROCESSING - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,20000.0,0.016333333333333335,65.07666666666667,38.830666666666666,0.0,52.11533333333333,50.37966666666667,336.8283333333333,91.44566666666667,38.965666666666664,1180000,2903240,275000,464640,17,16
91,2021-02,HAY,"HAY - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,186.0,0.016333333333333335,65.07666666666667,38.830666666666666,0.0,52.11533333333333,50.37966666666667,336.8283333333333,91.44566666666667,38.965666666666664,1180000,2903240,275000,464640,17,16
92,2021-02,HAY,"HAY - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,4.0,0.016333333333333335,65.07666666666667,38.830666666666666,0.0,52.11533333333333,50.37966666666667,336.8283333333333,91.44566666666667,38.965666666666664,1180000,2903240,275000,464640,17,16
93,2021-02,HAY,"HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,155.0,0.016333333333333335,65.07666666666667,38.830666666666666,0.0,52.11533333333333,50.37966666666667,336.8283333333333,91.44566666666667,38.965666666666664,1180000,2903240,275000,464640,17,16
94,2021-02,HAY,"HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,195.0,0.016333333333333335,65.07666666666667,38.830666666666666,0.0,52.11533333333333,50.37966666666667,336.8283333333333,91.44566666666667,38.965666666666664,1180000,2903240,275000,464640,17,16
95,2021-02,HAY,"HAY, ALFALFA, PREMIUM - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,220.0,0.016333333333333335,65.07666666666667,38.830666666666666,0.0,52.11533333333333,50.37966666666667,336.8283333333333,91.44566666666667,38.965666666666664,1180000,2903240,275000,464640,17,16
96,2021-02,LEMONS,"LEMONS, FRESH MARKET - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,1800000.0,0.016333333333333335,65.07666666666667,38.830666666666666,0.0,52.11533333333333,50.37966666666667,336.8283333333333,91.44566666666667,38.965666666666664,1180000,2903240,275000,464640,17,16
97,2021-02,LEMONS,"LEMONS, PROCESSING - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,700000.0,0.016333333333333335,65.07666666666667,38.830666666666666,0.0,52.11533333333333,50.37966666666667,336.8283333333333,91.44566666666667,38.965666666666664,1180000,2903240,275000,464640,17,16
98,2021-02,ORANGES,"ORANGES, FRESH MARKET - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,4900000.0,0.016333333333333335,65.07666666666667,38.830666666666666,0.0,52.11533333333333,50.37966666666667,336.8283333333333,91.44566666666667,38.965666666666664,1180000,2903240,275000,464640,17,16
99,2021-02,ORANGES,"ORANGES, MID & NAVEL, FRESH MARKET - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,4400000.0,0.016333333333333335,65.07666666666667,38.830666666666666,0.0,52.11533333333333,50.37966666666667,336.8283333333333,91.44566666666667,38.965666666666664,1180000,2903240,275000,464640,17,16
100,2021-02,ORANGES,"ORANGES, MID & NAVEL, PROCESSING - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,1700000.0,0.016333333333333335,65.07666666666667,38.830666666666666,0.0,52.11533333333333,50.37966666666667,336.8283333333333,91.44566666666667,38.965666666666664,1180000,2903240,275000,464640,17,16
101,2021-02,ORANGES,"ORANGES, PROCESSING - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,1800000.0,0.016333333333333335,65.07666666666667,38.830666666666666,0.0,52.11533333333333,50.37966666666667,336.8283333333333,91.44566666666667,38.965666666666664,1180000,2903240,275000,464640,17,16
102,2021-02,RICE,"RICE, MEDIUM-SHORT GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,22.5,0.016333333333333335,65.07666666666667,38.830666666666666,0.0,52.11533333333333,50.37966666666667,336.8283333333333,91.44566666666667,38.965666666666664,1180000,2903240,275000,464640,17,16
104,2021-02,WHEAT,"WHEAT - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,11.0,0.016333333333333335,65.07666666666667,38.830666666666666,0.0,52.11533333333333,50.37966666666667,336.8283333333333,91.44566666666667,38.965666666666664,1180000,2903240,275000,464640,17,16
